,loss,accuracy,val_loss,val_accuracy,lr
0,1.6804523468017578,0.4511174261569977,1.5392104387283325,0.5134000182151794,0.001
1,1.2714036703109741,0.6018303632736206,1.295891284942627,0.6018000245094299,0.001
2,1.0824568271636963,0.6753044128417969,1.0604156255722046,0.6879000067710876,0.001
3,0.9690861105918884,0.7160164713859558,0.962698221206665,0.7315999865531921,0.001
4,0.8999621272087097,0.7409284114837646,1.1959710121154785,0.6603000164031982,0.001
